0.1	10001.00	100.00
0.15	10001.00	100.00
0.2	10001.00	100.00
0.25	1312.00	100.00
0.3	7216.00	100.00
0.35	934.00	100.00
0.4	10001.00	100.00
0.45	4000.00	100.00
0.5	10001.00	100.00
0.55	10001.00	100.00
0.6	10001.00	100.00
0.65	10001.00	98.96
0.7	10001.00	100.00
0.75	10001.00	100.00
0.8	10001.00	100.00
0.85	10001.00	100.00
0.9	10001.00	98.96
0.95	10001.00	98.96
1.0	10001.00	96.88
1.05	10001.00	94.79
1.1	10001.00	98.96
1.15	10001.00	90.62
